Plugin ID,CVE,CVSS v3.0 Base Score,Risk,Host,Port,Protocol,Name,Synopsis,Description,Solution,See Also,Plugin Output,Scan Date,Scan Completion Date,Severity,Asset UUID,Authentication
424323,CVE-2023-24413,7.1,HIGH,example.com,80,tcp,WordPress wordpress vertical image slider plugin Plugin <= 1.2.16 is vulnerable to Cross Site Scripting (XSS),Unauth. Reflected Cross-Site Scripting (XSS) vulnerability in I Thirteen Web Solution WordPress vertical image slider plugin <= 1.2.16 versions.,Unauth. Reflected Cross-Site Scripting (XSS) vulnerability in I Thirteen Web Solution WordPress vertical image slider plugin <= 1.2.16 versions.,Update to latest version,https://patchstack.com/database/vulnerability/wp-vertical-image-slider/wordpress-wordpress-vertical-image-slider-plugin-plugin-1-2-16-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on example.com:80 has the following issue: WordPress wordpress vertical image slider plugin Plugin <= 1.2.16 is vulnerable to Cross Site Scripting (XSS),2025-11-15 19:53:31,2025-11-15 19:53:31,HIGH,,Unauthenticated
481572,CVE-2006-7020,N/A,N/A,vpn.example.com,5000,tcp,CVE-2006-7020,"CRLF injection vulnerability in (1) include/inc_act/act_formmailer.php and possibly (2) sample_ext_php/mail_file_form.php in phpwcms 1.2.5-DEV and earlier, and 1.1 before RC4, allows remote attacke...","CRLF injection vulnerability in (1) include/inc_act/act_formmailer.php and possibly (2) sample_ext_php/mail_file_form.php in phpwcms 1.2.5-DEV and earlier, and 1.1 before RC4, allows remote attacke...",Update to latest version,http://secunia.com/advisories/19866,The web service on vpn.example.com:5000 has the following issue: CVE-2006-7020,2025-11-21 11:53:31,2025-11-21 11:53:31,N/A,,Unauthenticated
347157,CVE-2020-10385,N/A,N/A,kubernetes.example.com,9000,tcp,CVE-2020-10385,A stored cross-site scripting (XSS) vulnerability exists in the WPForms Contact Form (aka wpforms-lite) plugin before 1.5.9 for WordPress.,A stored cross-site scripting (XSS) vulnerability exists in the WPForms Contact Form (aka wpforms-lite) plugin before 1.5.9 for WordPress.,Update to latest version,https://wpvulndb.com/vulnerabilities/10114,The web service on kubernetes.example.com:9000 has the following issue: CVE-2020-10385,2025-11-15 07:53:31,2025-11-15 07:53:31,N/A,,Unauthenticated
492050,CVE-2006-1972,N/A,N/A,media.example.com,8443,tcp,CVE-2006-1972,Cross-site scripting (XSS) vulnerability in EasyGallery.php in Wingnut EasyGallery allows remote attackers to inject arbitrary web script or HTML via the ordner parameter.,Cross-site scripting (XSS) vulnerability in EasyGallery.php in Wingnut EasyGallery allows remote attackers to inject arbitrary web script or HTML via the ordner parameter.,Update to latest version,http://www.securityfocus.com/archive/1/431430/100/0/threaded,The web service on media.example.com:8443 has the following issue: CVE-2006-1972,2025-11-14 09:53:31,2025-11-14 09:53:31,N/A,,Unauthenticated
185183,CVE-2019-5995,N/A,N/A,media.example.com,8443,tcp,CVE-2019-5995,"Missing authorization vulnerability exists in EOS series digital cameras (EOS-1D X firmware version 2.1.0 and earlier, EOS-1D X MKII firmware version 1.1.6 and earlier, EOS-1D C firmware version 1....","Missing authorization vulnerability exists in EOS series digital cameras (EOS-1D X firmware version 2.1.0 and earlier, EOS-1D X MKII firmware version 1.1.6 and earlier, EOS-1D C firmware version 1....",Update to latest version,https://www.usa.canon.com/internet/portal/us/home/support/product-advisories/detail/the-vulnerability-in-canon-digital-cameras,The web service on media.example.com:8443 has the following issue: CVE-2019-5995,2025-11-20 06:53:31,2025-11-20 06:53:31,N/A,,Unauthenticated
499502,CVE-2024-53992,N/A,N/A,wiki.example.com,80,tcp,"unzip-bot Allows Remote Code Execution (RCE) via archive extraction, password prompt, or video upload",unzip-bot is a Telegram bot to extract various types of archives. Users could exploit unsanitized inputs to inject malicious commands that are executed through subprocess.Popen with shell=True. Att...,unzip-bot is a Telegram bot to extract various types of archives. Users could exploit unsanitized inputs to inject malicious commands that are executed through subprocess.Popen with shell=True. Att...,Update to latest version,https://github.com/EDM115/unzip-bot/security/advisories/GHSA-34cg-7f8c-fm5h,"The web service on wiki.example.com:80 has the following issue: unzip-bot Allows Remote Code Execution (RCE) via archive extraction, password prompt, or video upload",2025-11-19 15:53:31,2025-11-19 15:53:31,N/A,,Unauthenticated
394689,CVE-2025-47625,5.9,MEDIUM,files.dns.example.com,9000,tcp,WordPress DoFollow Case by Case <= 3.5.1 - Cross Site Scripting (XSS) Vulnerability,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in apasionados DoFollow Case by Case allows Stored XSS. This issue affects DoFollow Case by Case: ...,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in apasionados DoFollow Case by Case allows Stored XSS. This issue affects DoFollow Case by Case: ...,Update to latest version,https://patchstack.com/database/wordpress/plugin/dofollow-case-by-case/vulnerability/wordpress-dofollow-case-by-case-3-5-1-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on files.dns.example.com:9000 has the following issue: WordPress DoFollow Case by Case <= 3.5.1 - Cross Site Scripting (XSS) Vulnerability,2025-11-18 15:53:31,2025-11-18 15:53:31,MEDIUM,,Unauthenticated
699284,CVE-2023-36382,5.9,MEDIUM,alpha.example.com,8008,tcp,WordPress Media Library Categories Plugin <= 2.0.0 is vulnerable to Cross Site Scripting (XSS),Auth. (admin+) Stored Cross-Site Scripting (XSS) vulnerability in Jeffrey-WP Media Library Categories plugin <= 2.0.0 versions.,Auth. (admin+) Stored Cross-Site Scripting (XSS) vulnerability in Jeffrey-WP Media Library Categories plugin <= 2.0.0 versions.,Update to latest version,https://patchstack.com/database/vulnerability/wp-media-library-categories/wordpress-media-library-categories-plugin-2-0-0-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on alpha.example.com:8008 has the following issue: WordPress Media Library Categories Plugin <= 2.0.0 is vulnerable to Cross Site Scripting (XSS),2025-11-20 18:53:31,2025-11-20 18:53:31,MEDIUM,,Unauthenticated
20206,CVE-2022-26085,N/A,N/A,api.example.com,3000,tcp,CVE-2022-26085,An OS command injection vulnerability exists in the httpd wlscan_ASP functionality of InHand Networks InRouter302 V3.5.4. A specially-crafted HTTP request can lead to arbitrary command execution. A...,An OS command injection vulnerability exists in the httpd wlscan_ASP functionality of InHand Networks InRouter302 V3.5.4. A specially-crafted HTTP request can lead to arbitrary command execution. A...,Update to latest version,https://www.inhandnetworks.com/upload/attachment/202205/10/InHand-PSA-2022-01.pdf,The web service on api.example.com:3000 has the following issue: CVE-2022-26085,2025-11-18 22:53:31,2025-11-18 22:53:31,N/A,,Unauthenticated
916856,CVE-2023-5957,N/A,N/A,docs.example.com,3000,tcp,Ni Purchase Order(PO) For WooCommerce <= 1.2.1 - Admin+ File Upload to Remote Code Execution,"The Ni Purchase Order(PO) For WooCommerce WordPress plugin through 1.2.1 does not validate logo and signature image files uploaded in the settings, allowing high privileged user to upload arbitrary...","The Ni Purchase Order(PO) For WooCommerce WordPress plugin through 1.2.1 does not validate logo and signature image files uploaded in the settings, allowing high privileged user to upload arbitrary...",Update to latest version,https://wpscan.com/vulnerability/70f823ff-64ad-4f05-9eb3-b69b3b79dc12,The web service on docs.example.com:3000 has the following issue: Ni Purchase Order(PO) For WooCommerce <= 1.2.1 - Admin+ File Upload to Remote Code Execution,2025-11-16 18:53:31,2025-11-16 18:53:31,N/A,,Unauthenticated
863222,CVE-2021-31777,N/A,N/A,old.archive.example.com,443,tcp,CVE-2021-31777,"The dce (aka Dynamic Content Element) extension 2.2.0 through 2.6.x before 2.6.2, and 2.7.x before 2.7.1, for TYPO3 allows SQL Injection via a backend user account.","The dce (aka Dynamic Content Element) extension 2.2.0 through 2.6.x before 2.6.2, and 2.7.x before 2.7.1, for TYPO3 allows SQL Injection via a backend user account.",Update to latest version,https://excellium-services.com/cert-xlm-advisory/,The web service on old.archive.example.com:443 has the following issue: CVE-2021-31777,2025-11-16 07:53:31,2025-11-16 07:53:31,N/A,,Unauthenticated
610919,CVE-2020-15227,8.7,HIGH,qa.example.com,3000,tcp,Remote Code Execution vulnerability,"Nette versions before 2.0.19, 2.1.13, 2.2.10, 2.3.14, 2.4.16, 3.0.6 are vulnerable to an code injection attack by passing specially formed parameters to URL that may possibly leading to RCE. Nette ...","Nette versions before 2.0.19, 2.1.13, 2.2.10, 2.3.14, 2.4.16, 3.0.6 are vulnerable to an code injection attack by passing specially formed parameters to URL that may possibly leading to RCE. Nette ...",Update to latest version,https://github.com/nette/application/security/advisories/GHSA-8gv3-3j7f-wg94,The web service on qa.example.com:3000 has the following issue: Remote Code Execution vulnerability,2025-11-21 12:53:31,2025-11-21 12:53:31,HIGH,,Unauthenticated
15755,CVE-2021-37604,N/A,N/A,portal.example.com,8080,tcp,CVE-2021-37604,"In version 6.5 of Microchip MiWi software and all previous versions including legacy products, there is a possibility of frame counters being validated/updated prior to the message authentication. ...","In version 6.5 of Microchip MiWi software and all previous versions including legacy products, there is a possibility of frame counters being validated/updated prior to the message authentication. ...",Update to latest version,https://www.microchip.com/product-change-notifications/#/,The web service on portal.example.com:8080 has the following issue: CVE-2021-37604,2025-11-15 06:53:31,2025-11-15 06:53:31,N/A,,Unauthenticated
881070,CVE-2020-15959,N/A,N/A,service.example.com,80,tcp,CVE-2020-15959,Insufficient policy enforcement in networking in Google Chrome prior to 85.0.4183.102 allowed an attacker who convinced the user to enable logging to obtain potentially sensitive information from p...,Insufficient policy enforcement in networking in Google Chrome prior to 85.0.4183.102 allowed an attacker who convinced the user to enable logging to obtain potentially sensitive information from p...,Update to latest version,https://crbug.com/1122684,The web service on service.example.com:80 has the following issue: CVE-2020-15959,2025-11-20 04:53:31,2025-11-20 04:53:31,N/A,,Unauthenticated
813234,CVE-2025-57950,5.9,MEDIUM,example.com,8080,tcp,WordPress Plugin Security Scanner Plugin <= 2.0.2 - Cross Site Scripting (XSS) Vulnerability,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Glen Scott Plugin Security Scanner allows Stored XSS. This issue affects Plugin Security Scanne...,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Glen Scott Plugin Security Scanner allows Stored XSS. This issue affects Plugin Security Scanne...,Update to latest version,https://patchstack.com/database/wordpress/plugin/plugin-security-scanner/vulnerability/wordpress-plugin-security-scanner-plugin-2-0-2-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on example.com:8080 has the following issue: WordPress Plugin Security Scanner Plugin <= 2.0.2 - Cross Site Scripting (XSS) Vulnerability,2025-11-16 21:53:31,2025-11-16 21:53:31,MEDIUM,,Unauthenticated
654430,CVE-2006-5131,N/A,N/A,pop.example.com,80,tcp,CVE-2006-5131,"module/shout/jafshout.php (aka the shoutbox) in ph03y3nk just another flat file (JAF) CMS 4.0 RC1 allows remote attackers to execute arbitrary code within sections bounded by ""<?php"" and ""?>"", poss...","module/shout/jafshout.php (aka the shoutbox) in ph03y3nk just another flat file (JAF) CMS 4.0 RC1 allows remote attackers to execute arbitrary code within sections bounded by ""<?php"" and ""?>"", poss...",Update to latest version,http://securityreason.com/securityalert/1674,The web service on pop.example.com:80 has the following issue: CVE-2006-5131,2025-11-16 03:53:31,2025-11-16 03:53:31,N/A,,Unauthenticated
974542,CVE-2024-35551,N/A,N/A,oauth.example.com,9000,tcp,CVE-2024-35551,idccms v1.35 was discovered to contain a Cross-Site Request Forgery (CSRF) via the component /admin/infoWeb_deal.php?mudi=add.,idccms v1.35 was discovered to contain a Cross-Site Request Forgery (CSRF) via the component /admin/infoWeb_deal.php?mudi=add.,Update to latest version,https://github.com/bearman113/1.md/blob/main/16/csrf.md,The web service on oauth.example.com:9000 has the following issue: CVE-2024-35551,2025-11-16 09:53:31,2025-11-16 09:53:31,N/A,,Unauthenticated
435419,CVE-2012-5992,N/A,N/A,sso.backend.example.com,8080,tcp,CVE-2012-5992,Multiple cross-site request forgery (CSRF) vulnerabilities on Cisco Wireless LAN Controller (WLC) devices with software 7.2.110.0 allow remote attackers to hijack the authentication of administrato...,Multiple cross-site request forgery (CSRF) vulnerabilities on Cisco Wireless LAN Controller (WLC) devices with software 7.2.110.0 allow remote attackers to hijack the authentication of administrato...,Update to latest version,http://infosec42.blogspot.dk/2012/12/cisco-wlc-csrf-dos-and-persistent-xss.html,The web service on sso.backend.example.com:8080 has the following issue: CVE-2012-5992,2025-11-21 01:53:31,2025-11-21 01:53:31,N/A,,Unauthenticated
912380,CVE-2013-5724,N/A,N/A,blog.example.com,8443,tcp,CVE-2013-5724,"Phpbb3 before 3.0.11-4 for Debian GNU/Linux uses world-writable permissions for cache files, which allows local users to modify the file contents via standard filesystem write operations.","Phpbb3 before 3.0.11-4 for Debian GNU/Linux uses world-writable permissions for cache files, which allows local users to modify the file contents via standard filesystem write operations.",Update to latest version,http://secunia.com/advisories/54665,The web service on blog.example.com:8443 has the following issue: CVE-2013-5724,2025-11-19 07:53:31,2025-11-19 07:53:31,N/A,,Unauthenticated
